,station_id,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration,time,hour,day,month,dayofweek,PM10_3,PM10_3B,PM10_3C,businessHours,met_station,humidity,pressure,temperature,weather,wind_direction,wind_speed,latitude,longitude
122,pingchang_aq,105.0,168.0,62.0,0.8,118.0,11.0,2018-03-31 10:00:00,10,31,3,5,154.0,147.0,133.0,0,pingchang_meo,21.0,1000.1,22.4,CLEAR_DAY,105.0,1.7,40.22333333,116.21166670000001
123,mentougou_aq,115.0,189.0,62.0,0.9,148.0,12.0,2018-03-31 10:00:00,10,31,3,5,174.0,166.0,169.0,0,beijing_grid_240,22.0,979.9148,24.0,HAZE,177.34,10.46,39.9,116.1
124,pinggu_aq,108.0,177.0,34.0,0.8,188.0,2.0,2018-03-31 10:00:00,10,31,3,5,157.0,182.0,,0,pinggu_meo,27.0,1006.1,21.8,CLEAR_DAY,181.0,1.5,40.16944444,117.1177778
125,huairou_aq,103.0,167.0,65.0,1.0,117.0,12.0,2018-03-31 10:00:00,10,31,3,5,163.0,146.0,125.0,0,huairou_meo,22.0,1000.5,21.7,CLEAR_DAY,999017.0,0.2,40.35777778,116.62694440000001
126,miyun_aq,92.0,167.0,50.0,0.8,149.0,13.0,2018-03-31 10:00:00,10,31,3,5,154.0,150.0,125.0,0,miyun_meo,22.0,1001.0,22.0,Hail,221.0,0.9,40.3775,116.86416670000001
127,yanqin_aq,84.0,204.0,61.0,0.8,100.0,9.0,2018-03-31 10:00:00,10,31,3,5,234.0,257.0,259.0,0,yanqin_meo,,,,,,,,
128,dingling_aq,104.0,175.0,80.0,0.9,106.0,10.0,2018-03-31 10:00:00,10,31,3,5,159.0,145.0,142.0,0,beijing_grid_265,22.0,986.5508,24.0,CLOUDY,143.18,11.2,40.3,116.2
129,badaling_aq,,,,,,,2018-03-31 10:00:00,10,31,3,5,,,,0,beijing_grid_224,17.0,939.8463,22.0,CLOUDY,199.62,7.4,40.4,116.0
130,miyunshuiku_aq,108.0,167.0,41.0,0.8,168.0,14.0,2018-03-31 10:00:00,10,31,3,5,176.0,151.0,133.0,0,beijing_grid_414,30.0,975.7466,24.0,CLOUDY,178.78,9.9,40.5,116.9
131,donggaocun_aq,124.0,151.0,33.0,0.8,183.0,18.0,2018-03-31 10:00:00,10,31,3,5,141.0,159.0,150.0,0,beijing_grid_452,26.0,995.8255,24.0,CLOUDY,184.23,6.88,40.1,117.1
132,yongledian_aq,156.0,241.0,86.0,3.5,171.0,30.0,2018-03-31 10:00:00,10,31,3,5,193.0,180.0,172.0,0,beijing_grid_385,21.0,1007.81,19.0,PARTLY_CLOUDY_DAY,194.13,12.88,39.7,116.8
133,yufa_aq,148.0,190.0,46.0,1.0,166.0,19.0,2018-03-31 10:00:00,10,31,3,5,193.0,204.0,183.0,0,beijing_grid_278,22.0,1006.6186,24.0,CLOUDY,212.39,10.84,39.5,116.3
134,liulihe_aq,137.0,212.0,59.0,1.0,132.0,,2018-03-31 10:00:00,10,31,3,5,185.0,185.0,163.0,0,beijing_grid_216,24.0,999.4476,24.0,CLOUDY,204.63,9.83,39.6,116.0
135,qianmen_aq,120.0,202.0,68.0,0.9,131.0,16.0,2018-03-31 10:00:00,10,31,3,5,171.0,159.0,153.0,0,beijing_grid_303,21.0,1004.7415,24.0,CLOUDY,193.56,10.9,39.9,116.4
136,yongdingmennei_aq,122.0,175.0,78.0,0.9,132.0,20.0,2018-03-31 10:00:00,10,31,3,5,161.0,149.0,134.0,0,beijing_grid_303,21.0,1004.7415,24.0,CLOUDY,193.56,10.9,39.9,116.4
137,xizhimenbei_aq,117.0,170.0,105.0,1.0,91.0,17.0,2018-03-31 10:00:00,10,31,3,5,162.0,156.0,147.0,0,beijing_grid_304,21.0,1003.1929,24.0,CLOUDY,180.21,9.65,40.0,116.4
138,nansanhuan_aq,117.0,161.0,110.0,1.0,92.0,15.0,2018-03-31 10:00:00,10,31,3,5,148.0,150.0,137.0,0,beijing_grid_303,21.0,1004.7415,24.0,CLOUDY,193.56,10.9,39.9,116.4
139,dongsihuan_aq,103.0,148.0,60.0,0.8,133.0,12.0,2018-03-31 10:00:00,10,31,3,5,135.0,133.0,138.0,0,chaoyang_meo,22.0,1005.3,22.7,Hail,219.0,2.2,39.9525,116.50083329999998
140,dongsi_aq,128.0,213.0,56.0,0.9,135.0,14.0,2018-03-31 11:00:00,11,31,3,5,197.0,173.0,171.0,0,beijing_grid_303,24.0,1004.2482,21.0,CLOUDY,198.18,7.57,39.9,116.4
141,tiantan_aq,115.0,160.0,53.0,0.9,129.0,12.0,2018-03-31 11:00:00,11,31,3,5,154.0,145.0,140.0,0,beijing_grid_303,24.0,1004.2482,21.0,CLOUDY,198.18,7.57,39.9,116.4
142,guanyuan_aq,117.0,180.0,58.0,0.8,143.0,13.0,2018-03-31 11:00:00,11,31,3,5,171.0,158.0,153.0,0,beijing_grid_282,24.0,1002.331,23.0,CLOUDY,195.53,8.13,39.9,116.3
143,wanshouxigong_aq,125.0,206.0,58.0,1.0,120.0,13.0,2018-03-31 11:00:00,11,31,3,5,202.0,190.0,219.0,0,beijing_grid_303,24.0,1004.2482,21.0,CLOUDY,198.18,7.57,39.9,116.4
144,aotizhongxin_aq,83.0,221.0,69.0,0.8,118.0,14.0,2018-03-31 11:00:00,11,31,3,5,198.0,181.0,161.0,0,beijing_grid_304,24.0,1003.4505,21.0,CLOUDY,181.22,6.01,40.0,116.4
145,nongzhanguan_aq,124.0,214.0,68.0,0.9,129.0,14.0,2018-03-31 11:00:00,11,31,3,5,196.0,162.0,167.0,0,chaoyang_meo,25.0,1005.9,21.7,Hail,234.0,2.1,39.9525,116.50083329999998
146,wanliu_aq,107.0,182.0,71.0,1.0,125.0,13.0,2018-03-31 11:00:00,11,31,3,5,163.0,166.0,158.0,0,hadian_meo,29.0,1004.3,20.1,CLEAR_DAY,202.0,1.1,39.98694444,116.29055559999999
147,beibuxinqu_aq,112.0,,56.0,0.9,125.0,10.0,2018-03-31 11:00:00,11,31,3,5,,,,0,beijing_grid_263,24.0,994.1633,22.0,CLOUDY,151.76,6.72,40.1,116.2
148,zhiwuyuan_aq,,,,,,,2018-03-31 11:00:00,11,31,3,5,,,,0,beijing_grid_262,24.0,995.9754,23.0,CLOUDY,168.27,7.13,40.0,116.2
149,fengtaihuayuan_aq,132.0,194.0,81.0,0.9,112.0,13.0,2018-03-31 11:00:00,11,31,3,5,193.0,169.0,166.0,0,fengtai_meo,25.0,1003.2,21.3,CLEAR_DAY,271.0,0.9,39.87027778,116.2452778
150,yungang_aq,125.0,207.0,60.0,0.9,133.0,14.0,2018-03-31 11:00:00,11,31,3,5,181.0,173.0,177.0,0,beijing_grid_239,26.0,991.4187,21.0,CLOUDY,208.55,9.04,39.8,116.1
151,gucheng_aq,,219.0,66.0,0.9,138.0,11.0,2018-03-31 11:00:00,11,31,3,5,201.0,,193.0,0,beijing_grid_261,25.0,996.8451,21.0,CLOUDY,193.02,8.09,39.9,116.2
152,fangshan_aq,125.0,224.0,76.0,0.8,129.0,15.0,2018-03-31 11:00:00,11,31,3,5,206.0,188.0,192.0,0,,,,,,,,,
153,daxing_aq,121.0,188.0,52.0,0.9,136.0,18.0,2018-03-31 11:00:00,11,31,3,5,199.0,192.0,164.0,0,beijing_grid_301,25.0,1005.7459,20.0,CLOUDY,215.86,11.27,39.7,116.4
154,yizhuang_aq,118.0,187.0,68.0,1.0,135.0,17.0,2018-03-31 11:00:00,11,31,3,5,200.0,161.0,150.0,0,beijing_grid_323,24.0,1006.0267,21.0,CLOUDY,212.86,10.67,39.8,116.5
155,tongzhou_aq,133.0,218.0,56.0,0.9,140.0,18.0,2018-03-31 11:00:00,11,31,3,5,203.0,180.0,162.0,0,beijing_grid_366,25.0,1007.1682,24.0,CLOUDY,203.54,6.73,39.9,116.7
156,shunyi_aq,100.0,168.0,70.0,1.1,125.0,14.0,2018-03-31 11:00:00,11,31,3,5,170.0,164.0,156.0,0,shunyi_meo,26.0,1006.8,20.5,CLEAR_DAY,11.0,1.3,40.12666667,116.61527779999999
157,pingchang_aq,104.0,171.0,69.0,0.9,97.0,10.0,2018-03-31 11:00:00,11,31,3,5,168.0,154.0,147.0,0,pingchang_meo,23.0,1001.2,20.7,CLEAR_DAY,0.0,1.0,40.22333333,116.21166670000001
158,mentougou_aq,126.0,202.0,93.0,1.0,114.0,12.0,2018-03-31 11:00:00,11,31,3,5,189.0,174.0,166.0,0,beijing_grid_240,25.0,979.6819,21.0,CLOUDY,191.15,7.42,39.9,116.1
159,pinggu_aq,133.0,172.0,45.0,1.0,163.0,2.0,2018-03-31 11:00:00,11,31,3,5,177.0,157.0,182.0,0,pinggu_meo,31.0,1006.3,20.1,Hail,131.0,0.6,40.16944444,117.1177778
160,huairou_aq,103.0,175.0,87.0,1.2,83.0,12.0,2018-03-31 11:00:00,11,31,3,5,167.0,163.0,146.0,0,huairou_meo,30.0,1001.2,18.8,Hail,317.0,1.7,40.35777778,116.62694440000001
161,miyun_aq,74.0,159.0,87.0,0.9,106.0,13.0,2018-03-31 11:00:00,11,31,3,5,167.0,154.0,150.0,0,miyun_meo,27.0,1001.8,19.1,Hail,157.0,1.3,40.3775,116.86416670000001
162,yanqin_aq,123.0,237.0,80.0,0.9,91.0,11.0,2018-03-31 11:00:00,11,31,3,5,204.0,234.0,257.0,0,yanqin_meo,,,,,,,,
163,dingling_aq,101.0,167.0,72.0,0.9,94.0,9.0,2018-03-31 11:00:00,11,31,3,5,175.0,159.0,145.0,0,beijing_grid_265,24.0,970.88,22.0,CLOUDY,129.11,6.27,40.3,116.2
164,badaling_aq,,,,,,,2018-03-31 11:00:00,11,31,3,5,,,,0,beijing_grid_224,20.0,940.4157,20.0,CLOUDY,175.54,3.22,40.4,116.0
165,miyunshuiku_aq,97.0,174.0,43.0,0.8,157.0,13.0,2018-03-31 11:00:00,11,31,3,5,167.0,176.0,151.0,0,beijing_grid_414,34.0,976.2406,23.0,CLOUDY,166.43,4.56,40.5,116.9
166,donggaocun_aq,143.0,150.0,38.0,0.9,148.0,16.0,2018-03-31 11:00:00,11,31,3,5,151.0,141.0,159.0,0,beijing_grid_452,29.0,991.1731,21.0,CLOUDY,144.3,2.64,40.1,117.1
167,yongledian_aq,241.0,374.0,112.0,2.4,188.0,32.0,2018-03-31 11:00:00,11,31,3,5,241.0,193.0,180.0,0,beijing_grid_385,25.0,1008.0064,18.0,HAZE,195.5,10.79,39.7,116.8
168,yufa_aq,157.0,216.0,51.0,1.0,148.0,19.0,2018-03-31 11:00:00,11,31,3,5,190.0,193.0,204.0,0,beijing_grid_278,26.0,1006.8187,21.0,CLOUDY,232.39,8.87,39.5,116.3
169,liulihe_aq,146.0,254.0,68.0,1.0,106.0,,2018-03-31 11:00:00,11,31,3,5,212.0,185.0,185.0,0,beijing_grid_216,28.0,999.6694,20.0,CLOUDY,232.0,7.27,39.6,116.0
170,qianmen_aq,136.0,217.0,76.0,1.0,122.0,16.0,2018-03-31 11:00:00,11,31,3,5,202.0,171.0,159.0,0,beijing_grid_303,24.0,1004.2482,21.0,CLOUDY,198.18,7.57,39.9,116.4
171,yongdingmennei_aq,134.0,172.0,83.0,0.9,134.0,22.0,2018-03-31 11:00:00,11,31,3,5,175.0,161.0,149.0,0,beijing_grid_303,24.0,1004.2482,21.0,CLOUDY,198.18,7.57,39.9,116.4
172,xizhimenbei_aq,134.0,185.0,96.0,1.0,101.0,19.0,2018-03-31 11:00:00,11,31,3,5,170.0,162.0,156.0,0,beijing_grid_304,24.0,1003.4505,21.0,CLOUDY,181.22,6.01,40.0,116.4
173,nansanhuan_aq,131.0,196.0,126.0,1.1,68.0,16.0,2018-03-31 11:00:00,11,31,3,5,161.0,148.0,150.0,0,beijing_grid_303,24.0,1004.2482,21.0,CLOUDY,198.18,7.57,39.9,116.4
174,dongsihuan_aq,120.0,199.0,71.0,0.9,118.0,14.0,2018-03-31 11:00:00,11,31,3,5,148.0,135.0,133.0,0,chaoyang_meo,25.0,1005.9,21.7,Hail,234.0,2.1,39.9525,116.50083329999998
175,dongsi_aq,133.0,198.0,60.0,1.0,123.0,15.0,2018-03-31 12:00:00,12,31,3,5,213.0,197.0,173.0,0,beijing_grid_303,27.0,1004.7169,19.0,PARTLY_CLOUDY_NIGHT,210.28,3.91,39.9,116.4
176,tiantan_aq,122.0,152.0,88.0,1.0,77.0,10.0,2018-03-31 12:00:00,12,31,3,5,160.0,154.0,145.0,0,beijing_grid_303,27.0,1004.7169,19.0,PARTLY_CLOUDY_NIGHT,210.28,3.91,39.9,116.4
177,guanyuan_aq,126.0,176.0,86.0,1.0,86.0,12.0,2018-03-31 12:00:00,12,31,3,5,180.0,171.0,158.0,0,beijing_grid_282,27.0,1002.2957,19.0,PARTLY_CLOUDY_NIGHT,205.32,4.07,39.9,116.3
178,wanshouxigong_aq,134.0,205.0,60.0,1.1,94.0,11.0,2018-03-31 12:00:00,12,31,3,5,206.0,202.0,190.0,0,beijing_grid_303,27.0,1004.7169,19.0,PARTLY_CLOUDY_NIGHT,210.28,3.91,39.9,116.4
179,aotizhongxin_aq,135.0,200.0,91.0,1.0,79.0,13.0,2018-03-31 12:00:00,12,31,3,5,221.0,198.0,181.0,0,beijing_grid_304,27.0,1003.7276,22.0,PARTLY_CLOUDY_NIGHT,136.68,1.46,40.0,116.4
180,nongzhanguan_aq,,9.0,58.0,0.9,129.0,14.0,2018-03-31 12:00:00,12,31,3,5,214.0,196.0,162.0,0,chaoyang_meo,32.0,1006.8,18.8,Hail,999017.0,0.0,39.9525,116.50083329999998
181,wanliu_aq,121.0,173.0,83.0,1.0,90.0,12.0,2018-03-31 12:00:00,12,31,3,5,182.0,163.0,166.0,0,hadian_meo,39.0,1005.2,16.9,CLEAR_DAY,999017.0,0.0,39.98694444,116.29055559999999
182,beibuxinqu_aq,143.0,324.0,75.0,1.1,74.0,7.0,2018-03-31 12:00:00,12,31,3,5,,,,0,beijing_grid_263,26.0,990.1478,21.0,PARTLY_CLOUDY_NIGHT,120.35,2.52,40.1,116.2
183,zhiwuyuan_aq,,,,,,,2018-03-31 12:00:00,12,31,3,5,,,,0,beijing_grid_262,26.0,993.5117,22.0,PARTLY_CLOUDY_NIGHT,169.13,2.82,40.0,116.2
184,fengtaihuayuan_aq,138.0,205.0,107.0,1.0,75.0,14.0,2018-03-31 12:00:00,12,31,3,5,194.0,193.0,169.0,0,fengtai_meo,36.0,1004.2,18.0,CLEAR_DAY,999017.0,0.1,39.87027778,116.2452778
185,yungang_aq,138.0,218.0,67.0,0.9,108.0,15.0,2018-03-31 12:00:00,12,31,3,5,207.0,181.0,173.0,0,beijing_grid_239,28.0,997.6965,19.0,PARTLY_CLOUDY_NIGHT,236.22,7.44,39.8,116.1
186,gucheng_aq,17.0,237.0,85.0,1.0,102.0,11.0,2018-03-31 12:00:00,12,31,3,5,219.0,201.0,,0,beijing_grid_261,27.0,995.6651,19.0,PARTLY_CLOUDY_NIGHT,213.06,4.63,39.9,116.2
187,fangshan_aq,134.0,246.0,92.0,0.9,103.0,15.0,2018-03-31 12:00:00,12,31,3,5,224.0,206.0,188.0,0,,,,,,,,,
188,daxing_aq,137.0,206.0,59.0,1.0,116.0,19.0,2018-03-31 12:00:00,12,31,3,5,188.0,199.0,192.0,0,beijing_grid_301,28.0,1006.2463,18.0,CLOUDY,230.93,8.24,39.7,116.4
189,yizhuang_aq,123.0,190.0,88.0,1.1,102.0,15.0,2018-03-31 12:00:00,12,31,3,5,187.0,200.0,161.0,0,beijing_grid_323,28.0,1006.6104,19.0,CLOUDY,221.17,7.58,39.8,116.5
190,tongzhou_aq,148.0,239.0,84.0,1.0,91.0,17.0,2018-03-31 12:00:00,12,31,3,5,218.0,203.0,180.0,0,beijing_grid_366,28.0,1007.8209,24.0,CLOUDY,172.43,1.69,39.9,116.7
191,shunyi_aq,101.0,177.0,92.0,1.2,84.0,13.0,2018-03-31 12:00:00,12,31,3,5,168.0,170.0,164.0,0,shunyi_meo,32.0,1007.2,18.4,CLEAR_DAY,184.0,0.7,40.12666667,116.61527779999999
192,pingchang_aq,112.0,177.0,80.0,1.1,72.0,10.0,2018-03-31 12:00:00,12,31,3,5,171.0,168.0,154.0,0,pingchang_meo,26.0,1001.9,18.9,CLEAR_DAY,15.0,0.9,40.22333333,116.21166670000001
193,mentougou_aq,138.0,207.0,96.0,1.0,90.0,12.0,2018-03-31 12:00:00,12,31,3,5,202.0,189.0,174.0,0,beijing_grid_240,28.0,983.4034,18.0,PARTLY_CLOUDY_NIGHT,225.1,5.09,39.9,116.1
194,pinggu_aq,,,,,,,2018-03-31 12:00:00,12,31,3,5,172.0,177.0,157.0,0,pinggu_meo,36.0,1007.2,17.5,Hail,84.0,1.3,40.16944444,117.1177778
195,huairou_aq,115.0,196.0,86.0,1.4,63.0,10.0,2018-03-31 12:00:00,12,31,3,5,175.0,167.0,163.0,0,huairou_meo,34.0,1002.0,16.8,Hail,354.0,1.4,40.35777778,116.62694440000001
196,miyun_aq,112.0,187.0,98.0,1.1,76.0,12.0,2018-03-31 12:00:00,12,31,3,5,159.0,167.0,154.0,0,miyun_meo,31.0,1002.4,17.5,Hail,84.0,1.1,40.3775,116.86416670000001
197,yanqin_aq,106.0,208.0,94.0,1.0,67.0,10.0,2018-03-31 12:00:00,12,31,3,5,237.0,204.0,234.0,0,yanqin_meo,,,,,,,,
198,dingling_aq,96.0,158.0,60.0,0.9,83.0,7.0,2018-03-31 12:00:00,12,31,3,5,167.0,175.0,159.0,0,beijing_grid_265,27.0,971.4828,21.0,PARTLY_CLOUDY_NIGHT,83.0,4.01,40.3,116.2
199,badaling_aq,,,,,,,2018-03-31 12:00:00,12,31,3,5,,,,0,beijing_grid_224,23.0,941.1391,17.0,PARTLY_CLOUDY_NIGHT,74.74,1.55,40.4,116.0
200,miyunshuiku_aq,102.0,165.0,38.0,0.9,150.0,14.0,2018-03-31 12:00:00,12,31,3,5,174.0,167.0,176.0,0,beijing_grid_414,37.0,976.8127,22.0,PARTLY_CLOUDY_NIGHT,79.42,1.71,40.5,116.9
201,donggaocun_aq,145.0,149.0,38.0,0.9,133.0,15.0,2018-03-31 12:00:00,12,31,3,5,150.0,151.0,141.0,0,beijing_grid_452,32.0,996.6194,18.0,CLOUDY,82.62,3.8,40.1,117.1
202,yongledian_aq,286.0,378.0,92.0,2.0,181.0,29.0,2018-03-31 12:00:00,12,31,3,5,374.0,241.0,193.0,0,beijing_grid_385,29.0,1008.4409,23.0,HAZE,192.24,7.97,39.7,116.8
203,yufa_aq,167.0,226.0,50.0,1.1,135.0,19.0,2018-03-31 12:00:00,12,31,3,5,216.0,190.0,193.0,0,beijing_grid_278,29.0,1007.2063,19.0,CLOUDY,257.18,7.57,39.5,116.3
204,liulihe_aq,270.0,323.0,59.0,1.1,96.0,20.0,2018-03-31 12:00:00,12,31,3,5,254.0,212.0,185.0,0,beijing_grid_216,31.0,1000.0671,19.0,CLOUDY,268.92,6.59,39.6,116.0
205,qianmen_aq,151.0,200.0,101.0,1.2,84.0,16.0,2018-03-31 12:00:00,12,31,3,5,217.0,202.0,171.0,0,beijing_grid_303,27.0,1004.7169,19.0,PARTLY_CLOUDY_NIGHT,210.28,3.91,39.9,116.4
206,yongdingmennei_aq,141.0,173.0,146.0,1.1,55.0,21.0,2018-03-31 12:00:00,12,31,3,5,172.0,175.0,161.0,0,beijing_grid_303,27.0,1004.7169,19.0,PARTLY_CLOUDY_NIGHT,210.28,3.91,39.9,116.4
207,xizhimenbei_aq,151.0,192.0,125.0,1.2,56.0,18.0,2018-03-31 12:00:00,12,31,3,5,185.0,170.0,162.0,0,beijing_grid_304,27.0,1003.7276,22.0,PARTLY_CLOUDY_NIGHT,136.68,1.46,40.0,116.4
208,nansanhuan_aq,142.0,222.0,157.0,1.2,38.0,17.0,2018-03-31 12:00:00,12,31,3,5,196.0,161.0,148.0,0,beijing_grid_303,27.0,1004.7169,19.0,PARTLY_CLOUDY_NIGHT,210.28,3.91,39.9,116.4
209,dongsihuan_aq,137.0,203.0,83.0,1.0,97.0,14.0,2018-03-31 12:00:00,12,31,3,5,199.0,148.0,135.0,0,chaoyang_meo,32.0,1006.8,18.8,Hail,999017.0,0.0,39.9525,116.50083329999998
210,dongsi_aq,156.0,209.0,88.0,1.3,80.0,14.0,2018-03-31 13:00:00,13,31,3,5,198.0,213.0,197.0,0,beijing_grid_303,29.0,1005.436,18.0,PARTLY_CLOUDY_NIGHT,257.12,1.29,39.9,116.4
211,tiantan_aq,101.0,140.0,60.0,1.0,54.0,5.0,2018-03-31 13:00:00,13,31,3,5,152.0,160.0,154.0,0,beijing_grid_303,29.0,1005.436,18.0,PARTLY_CLOUDY_NIGHT,257.12,1.29,39.9,116.4
212,guanyuan_aq,132.0,181.0,121.0,1.3,35.0,10.0,2018-03-31 13:00:00,13,31,3,5,176.0,180.0,171.0,0,beijing_grid_282,28.0,1002.6181,17.0,PARTLY_CLOUDY_NIGHT,266.73,1.3,39.9,116.3
213,wanshouxigong_aq,153.0,199.0,78.0,1.5,51.0,9.0,2018-03-31 13:00:00,13,31,3,5,205.0,206.0,202.0,0,beijing_grid_303,29.0,1005.436,18.0,PARTLY_CLOUDY_NIGHT,257.12,1.29,39.9,116.4
214,aotizhongxin_aq,132.0,239.0,160.0,1.2,4.0,12.0,2018-03-31 13:00:00,13,31,3,5,200.0,221.0,198.0,0,beijing_grid_304,28.0,1004.5417,17.0,PARTLY_CLOUDY_NIGHT,46.33,1.11,40.0,116.4
215,nongzhanguan_aq,95.0,138.0,103.0,1.3,66.0,13.0,2018-03-31 13:00:00,13,31,3,5,9.0,214.0,196.0,0,chaoyang_meo,36.0,1007.5,17.0,Hail,330.0,0.6,39.9525,116.50083329999998
216,wanliu_aq,131.0,208.0,155.0,1.5,9.0,10.0,2018-03-31 13:00:00,13,31,3,5,173.0,182.0,163.0,0,hadian_meo,48.0,1005.9,14.9,CLEAR_DAY,140.0,0.4,39.98694444,116.29055559999999
217,beibuxinqu_aq,123.0,666.0,104.0,1.1,23.0,4.0,2018-03-31 13:00:00,13,31,3,5,324.0,,,0,beijing_grid_263,27.0,987.9344,17.0,PARTLY_CLOUDY_NIGHT,357.9,1.6,40.1,116.2
218,zhiwuyuan_aq,,,,,,,2018-03-31 13:00:00,13,31,3,5,,,,0,beijing_grid_262,27.0,997.1223,17.0,PARTLY_CLOUDY_NIGHT,336.95,0.66,40.0,116.2
219,fengtaihuayuan_aq,149.0,204.0,114.0,1.2,54.0,13.0,2018-03-31 13:00:00,13,31,3,5,205.0,194.0,193.0,0,fengtai_meo,48.0,1005.1,15.7,CLEAR_DAY,307.0,0.5,39.87027778,116.2452778
220,yungang_aq,146.0,220.0,56.0,1.0,110.0,16.0,2018-03-31 13:00:00,13,31,3,5,218.0,207.0,181.0,0,beijing_grid_239,29.0,996.7446,16.0,PARTLY_CLOUDY_NIGHT,269.1,6.01,39.8,116.1
221,gucheng_aq,165.0,248.0,116.0,1.3,57.0,10.0,2018-03-31 13:00:00,13,31,3,5,237.0,219.0,201.0,0,beijing_grid_261,28.0,998.0880000000001,16.0,PARTLY_CLOUDY_NIGHT,265.48,2.81,39.9,116.2
222,fangshan_aq,140.0,246.0,144.0,1.1,46.0,14.0,2018-03-31 13:00:00,13,31,3,5,246.0,224.0,206.0,0,,,,,,,,,
223,daxing_aq,149.0,225.0,95.0,1.2,69.0,16.0,2018-03-31 13:00:00,13,31,3,5,206.0,188.0,199.0,0,beijing_grid_301,30.0,1006.7498,17.0,PARTLY_CLOUDY_NIGHT,251.33,5.34,39.7,116.4
224,yizhuang_aq,130.0,209.0,143.0,1.3,39.0,13.0,2018-03-31 13:00:00,13,31,3,5,190.0,187.0,200.0,0,beijing_grid_323,30.0,1007.1424,17.0,PARTLY_CLOUDY_NIGHT,230.62,3.79,39.8,116.5
225,tongzhou_aq,163.0,252.0,135.0,1.3,33.0,43.0,2018-03-31 13:00:00,13,31,3,5,239.0,218.0,203.0,0,beijing_grid_366,31.0,1008.3138,16.0,PARTLY_CLOUDY_NIGHT,105.19,2.31,39.9,116.7
226,shunyi_aq,120.0,197.0,114.0,1.3,63.0,14.0,2018-03-31 13:00:00,13,31,3,5,177.0,168.0,170.0,0,shunyi_meo,37.0,1008.5,16.7,CLEAR_DAY,14.0,1.0,40.12666667,116.61527779999999
227,pingchang_aq,110.0,170.0,65.0,1.0,65.0,8.0,2018-03-31 13:00:00,13,31,3,5,177.0,171.0,168.0,0,pingchang_meo,29.0,1002.7,17.1,CLEAR_DAY,34.0,0.8,40.22333333,116.21166670000001
228,mentougou_aq,137.0,206.0,104.0,1.1,60.0,10.0,2018-03-31 13:00:00,13,31,3,5,207.0,202.0,189.0,0,beijing_grid_240,28.0,983.9648,17.0,PARTLY_CLOUDY_NIGHT,271.86,4.16,39.9,116.1
229,pinggu_aq,,,,,,,2018-03-31 13:00:00,13,31,3,5,,172.0,177.0,0,pinggu_meo,39.0,1008.2,16.0,Hail,44.0,1.3,40.16944444,117.1177778
230,huairou_aq,114.0,180.0,74.0,1.3,61.0,9.0,2018-03-31 13:00:00,13,31,3,5,196.0,175.0,167.0,0,huairou_meo,40.0,1002.8,15.2,CLEAR_DAY,321.0,0.9,40.35777778,116.62694440000001
231,miyun_aq,106.0,190.0,126.0,1.3,39.0,12.0,2018-03-31 13:00:00,13,31,3,5,187.0,159.0,167.0,0,miyun_meo,37.0,1003.2,14.7,Hail,49.0,0.6,40.3775,116.86416670000001
232,yanqin_aq,106.0,212.0,101.0,1.0,53.0,10.0,2018-03-31 13:00:00,13,31,3,5,208.0,237.0,204.0,0,yanqin_meo,,,,,,,,
233,dingling_aq,100.0,151.0,54.0,0.9,77.0,7.0,2018-03-31 13:00:00,13,31,3,5,158.0,167.0,175.0,0,beijing_grid_265,28.0,972.1110000000001,17.0,PARTLY_CLOUDY_NIGHT,28.35,4.09,40.3,116.2
234,badaling_aq,,,,,,,2018-03-31 13:00:00,13,31,3,5,,,,0,beijing_grid_224,23.0,941.84,15.0,PARTLY_CLOUDY_NIGHT,8.25,2.81,40.4,116.0
235,miyunshuiku_aq,102.0,172.0,32.0,0.9,146.0,12.0,2018-03-31 13:00:00,13,31,3,5,165.0,174.0,167.0,0,beijing_grid_414,38.0,977.2732,17.0,PARTLY_CLOUDY_NIGHT,31.17,3.19,40.5,116.9
236,donggaocun_aq,149.0,,34.0,0.9,132.0,15.0,2018-03-31 13:00:00,13,31,3,5,149.0,150.0,151.0,0,beijing_grid_452,35.0,992.3125,16.0,PARTLY_CLOUDY_NIGHT,65.46,5.78,40.1,117.1
237,yongledian_aq,257.0,314.0,78.0,1.9,158.0,20.0,2018-03-31 13:00:00,13,31,3,5,378.0,374.0,241.0,0,beijing_grid_385,32.0,1008.9843,16.0,HAZE,177.08,5.44,39.7,116.8
238,yufa_aq,189.0,249.0,55.0,1.2,116.0,19.0,2018-03-31 13:00:00,13,31,3,5,226.0,216.0,190.0,0,beijing_grid_278,31.0,1007.6488,15.0,PARTLY_CLOUDY_NIGHT,277.18,7.02,39.5,116.3
239,liulihe_aq,160.0,297.0,85.0,1.1,46.0,8.0,2018-03-31 13:00:00,13,31,3,5,323.0,254.0,212.0,0,beijing_grid_216,32.0,999.238,17.0,PARTLY_CLOUDY_NIGHT,290.77,7.03,39.6,116.0
240,qianmen_aq,165.0,229.0,146.0,1.6,27.0,16.0,2018-03-31 13:00:00,13,31,3,5,200.0,217.0,202.0,0,beijing_grid_303,29.0,1005.436,18.0,PARTLY_CLOUDY_NIGHT,257.12,1.29,39.9,116.4
